Tag,VideoName,VideoNumber,Plays,Total Videos,
4 en 5 mei,Vol onmacht in Hitler's Herrengefängnis,20894,14,146,
4 en 5 mei,Een half miljoen Nederlanders werkte als dwangarbeider in Duitsland,20753,18,146,
4 en 5 mei,Om een ereschuld in te lossen,20721,19,146,
4 en 5 mei,Waarom overleefde ik Bergen-Belsen en Anne Frank niet?,20703,22,146,
4 en 5 mei,De angst lag als een deksel over Amsterdam,20613,8,146,
4 en 5 mei,Verzet in gevangenschap,20589,13,146,
4 en 5 mei,Onze gesprekken bij een kampvuurtje werden verraden,20665,6,146,
4 en 5 mei,Dodenherdenking (1958),30314,9,146,
4 en 5 mei,Schietpartij op de Dam (1945),39746,37,146,
4 en 5 mei,De grote sluis in IJmuiden weer in gebruik genomen,44355,34,146,
4 en 5 mei,Wat er van de duikbootbasis overbleef,44335,31,146,
Medemblik,Monument onthulling,20086,19,1,
Broek in Waterland,Dorp gebruikt feestmaal van pork en wittebrood,14918,16,1,
Kapelle,Franse herdenking,20117,17,2,
Kapelle,Opening van Frans kerkhof,28350,23,2,
Arnhem,Herdenking van de Slag om Arnhem,20145,35,7,
Arnhem,Beeldhouwer Jacob Maris legt de laatste hand aan het Airborne monument,20463,20,7,
Arnhem,Herdenking Slag om Arnhem,21729,32,7,
Arnhem,Gelderlands verzet in beeld,25172,19,7,
Arnhem,Heropening van de verkeersbrug,25472,25,7,
Arnhem,Ossip Zadkine in Arnhem,26088,27,7,
Arnhem,Herdenking parachutistenlanding op Ginkelse Heide,26138,29,7,
Oosterbeek,Herdenking van de Slag om Arnhem,20145,35,3,
Oosterbeek,Beeldhouwer Jacob Maris legt de laatste hand aan het Airborne monument,20463,20,3,
Oosterbeek,Herdenking parachutistenlanding op Ginkelse Heide,26138,29,3,
Enschede,Nederland herdenkt zijn doden,20245,23,5,
Enschede,Beeldhouwer Mari Andriessen 70 jaar,20369,37,5,
Enschede,Beeldhouwer Mari Andriessen 80 jaar,21407,22,5,
Enschede,Jeugd Olympische Spelen 1955,11306,18,5,
Enschede,Internationaal Instituut voor Luchtkartering,649691,1,5,
Rhenen,Nederland herdenkt zijn doden,20245,23,1,
Putten,Beeldhouwer Mari Andriessen 70 jaar,20369,37,2,
Putten,Je weet pas wat vrijheid is; als het je ontnomen is geweest,21069,17,2,
Waalwijk,Sfeerbeeld op dodenherdenkingsdag,20424,35,2,
Waalwijk,In memoriam John Raedecker,20333,34,2,
Apeldoorn,Ze zouden een krankzinnigengesticht toch niet naar Polen verplaatsen?,20636,16,1,
oorlogsmonument,De mensen dachten 'het zal hier wel niet gebeuren',21257,19,68,
oorlogsmonument,Beeldhouwer Jacob Maris legt de laatste hand aan het Airborne monument,20463,20,68,
oorlogsmonument,Sfeerbeeld op dodenherdenkingsdag,20424,35,68,
oorlogsmonument,Herdenking 1948: plechtigheid op Fort de Bilt,20392,26,68,
oorlogsmonument,Beeldhouwer Mari Andriessen 70 jaar,20369,37,68,
oorlogsmonument,In memoriam John Raedecker,20333,34,68,
oorlogsmonument,Britse kinderen bezoeken graven van hun gesneuvelde vaders,20306,34,68,
oorlogsmonument,Het Nationaal Monument in wording,20279,28,68,
oorlogsmonument,Nederland herdenkt zijn doden,20245,23,68,
oorlogsmonument,Onthulling van het Limburgse bevrijdingsmonument,20201,20,68,
oorlogsmonument,De hoofdstad herdenkt de Februaristaking van 1941,20175,28,68,
oorlogsmonument,Herdenking van de Slag om Arnhem,20145,35,68,
oorlogsmonument,Franse herdenking,20117,17,68,
oorlogsmonument,Monument onthulling,20086,19,68,
oorlogsmonument,Onthulling van Zadkine's monument,21325,33,68,
oorlogsmonument,Beeldhouwer Mari Andriessen 80 jaar,21407,22,68,
oorlogsmonument,Onthulling verzetsmonument op het Fort de Bilt,21578,15,68,
oorlogsmonument,Bouw van miniatuurstad,21648,30,68,
oorlogsmonument,Nationaal monument nadert zijn voltooiing,21701,17,68,
oorlogsmonument,Tentoonstelling van ontwerpen voor een nationaal koopvaardij monument,21675,13,68,
oorlogsmonument,Herdenking Slag om Arnhem,21729,32,68,
oorlogsmonument,Herdenking Februaristaking,21756,16,68,
oorlogsmonument,Herdenking van de tien gefusilleerde gijzelaars in Haarlem,24700,17,68,
oorlogsmonument,Monument voor Coba Pulskens in Tilburg onthuld,25061,24,68,
oorlogsmonument,Onthulling van het Zeeliedenmonument,25274,9,68,
oorlogsmonument,Onthulling Joods Dankbaarheidsmonument,25446,31,68,
oorlogsmonument,Onthulling bevrijdingsmonument,25640,14,68,
oorlogsmonument,Onthulling van een monument voor de Britse en Franse bevrijders van Walcheren,25667,28,68,
oorlogsmonument,Onthulling van gedenkplaten op de erebegraafplaats,25719,35,68,
oorlogsmonument,President Ben Zwi van Israël in ons land,25770,15,68,
oorlogsmonument,Doden uit de oorlog herdacht,26062,13,68,
oorlogsmonument,Oorlogsmuseum,26113,28,68,
oorlogsmonument,Nationale herdenkingsdag 1949: stille tocht naar de Waalsdorpervlakte,26688,11,68,
oorlogsmonument,Nederland eert de doden van de Tweede Wereldoorlog,26711,9,68,
oorlogsmonument,Dodenherdenkingsdag in Amsterdam,26917,30,68,
oorlogsmonument,Nederland herdenkt zijn doden: onthulling verzetsmonument,26878,11,68,
oorlogsmonument,Twee jaar geleden: herdenking op de Waalsdorpervlakte,26958,13,68,
oorlogsmonument,Opening van Frans kerkhof,28350,23,68,
oorlogsmonument,Onthulling monument Nijmegen (1959),32476,11,68,
oorlogsmonument,Die dertien maanden verdwijnen nooit meer uit je gedachten,20917,11,68,
oorlogsmonument,Eerbetoon aan hen die minder geluk hadden,21200,15,68,
oorlogsmonument,Ze zouden een krankzinnigengesticht toch niet naar Polen verplaatsen?,20636,16,68,
oorlogsmonument,Ook in het heden kan nog van alles misgaan,21223,11,68,
oorlogsmonument,Uit mijn zolderraam zag ik hoe ze de mensen doodschoten,21176,22,68,
oorlogsmonument,De Prinses Irene Brigade heeft Tilburg bevrijd,21153,18,68,
oorlogsmonument,De bom boorde zich dwars door mijn bed,21129,26,68,
oorlogsmonument,Ik mis mijn vader al heb ik hem nooit gekend,21106,31,68,
oorlogsmonument,Je weet pas wat vrijheid is; als het je ontnomen is geweest,21069,17,68,
oorlogsmonument,Ik leef nog; omdat de leider me te jong vond,21046,7,68,
oorlogsmonument,Door niemand begrepen en niemand betreurd?,20969,13,68,
oorlogsmonument,We waren eigenlijk van het begin af aan kansloos,20871,20,68,
oorlogsmonument,Daar gaat Pijnappel,20847,22,68,
oorlogsmonument,Ik ben enorm trots op George Maduro,20791,11,68,
oorlogsmonument,Door de ogen van mijn zoon zag ik het Indisch Monument,20777,4,68,
oorlogsmonument,Erkenning en herkenning zijn heel belangrijk,20680,17,68,
oorlogsmonument,Nu zijn jongeren aan de beurt om veldslagen te beramen,20565,25,68,
oorlogsmonument,Leven in de geest van de onverzettelijken,20540,11,68,
oorlogsmonument,Een politiek gevoelige snaar,21092,17,68,
oorlogsmonument,Aan het monument kleeft het verhaal van mijn vader,21023,24,68,
oorlogsmonument,Als tekenaar was ik ongewild getuige van afschuwelijke folteringen,20998,28,68,
oorlogsmonument,Ik had het gevoel dat het niet klopte,20940,12,68,
oorlogsmonument,Vol onmacht in Hitler's Herrengefängnis,20894,14,68,
oorlogsmonument,Een half miljoen Nederlanders werkte als dwangarbeider in Duitsland,20753,18,68,
oorlogsmonument,Om een ereschuld in te lossen,20721,19,68,
oorlogsmonument,Waarom overleefde ik Bergen-Belsen en Anne Frank niet?,20703,22,68,
oorlogsmonument,De angst lag als een deksel over Amsterdam,20613,8,68,
oorlogsmonument,Verzet in gevangenschap,20589,13,68,
oorlogsmonument,Onze gesprekken bij een kampvuurtje werden verraden,20665,6,68,
's-Hertogenbosch,Een jaar bevrijd,21484,29,2,
's-Hertogenbosch,Restauratie van de St. Jan,45810,22,2,
storm,De schipbreuk van de 'Faustus' bij Hoek van Holland,1405,36,3,
storm,Storm,9728,36,3,
storm,Hevige windvlaag teistert de stad,657250,0,3,
techniek en innovatie,Het werk van het Instituut voor Milieuhygiëne en Gezondheidstechniek: T.N.O.,21933,16,56,
techniek en innovatie,Het technologisch centrum van de ESA,21969,22,56,
techniek en innovatie,Belangrijke ontwikkeling in röntgenonderzoek dankzij 'computer-tomograaf',21994,23,56,
techniek en innovatie,Zuinigheidsmarathon voor zelfgebouwde mobielen,22022,20,56,
techniek en innovatie,Rijkstelegraaf bestaat honderd jaar,22071,32,56,
techniek en innovatie,In de toonkamers van de moderne machine industrie,22101,13,56,
techniek en innovatie,Bezoek aan reactorcentrum in Petten,22151,17,56,
techniek en innovatie,De televisiezender bijna gereed,22180,32,56,
techniek en innovatie,Tentoonstelling mens en computer,22208,35,56,
techniek en innovatie,100-jarige geschiedenis van de telefoon,22235,35,56,
techniek en innovatie,Demonstratie met een stenotypemachine,22262,21,56,
techniek en innovatie,Proeven met postraketten,22292,15,56,
techniek en innovatie,Volautomatische kalender,22590,22,56,
techniek en innovatie,Het nieuwe nationale luchtvaartlaboratorium,22609,9,56,
techniek en innovatie,Zweedse uitvinding op verkeersgebied,22637,19,56,
techniek en innovatie,Arnhem kan weer automatisch telefoneren,22691,30,56,
techniek en innovatie,Majoor Flinterman en luitenant Wansink vestigen Nederlands snelheidsrecord in de lucht,22716,32,56,
techniek en innovatie,Weerschepen onmisbare bakens voor de transatlantische luchtvaart,22741,24,56,
techniek en innovatie,Nieuwe radarinstallatie,22767,23,56,
techniek en innovatie,Draadloze rondleiding in het Amsterdamse Stedelijk Museum,22823,19,56,
techniek en innovatie,Tentoonstelling van Internationale Uitvindingen,22848,19,56,
techniek en innovatie,Nederland hoort de kunstmaan,22876,36,56,
techniek en innovatie,De bouw van het reactorcentrum in Petten,22900,14,56,
techniek en innovatie,De Technische Voorjaarsbeurs in Utrecht,22924,9,56,
techniek en innovatie,Spuiten om een hoekje,22949,12,56,
techniek en innovatie,"Electronische" persexcursie,22975,22,56,
techniek en innovatie,Automatische winkel,22999,35,56,
techniek en innovatie,Computer(tapijten),23025,22,56,
techniek en innovatie,Atoomcentrale,23052,20,56,
techniek en innovatie,Ruimtevaartcentrum,23072,33,56,
techniek en innovatie,Evoluon,23100,35,56,
techniek en innovatie,Opmerkelijke uitvindingen,23124,29,56,
techniek en innovatie,Eerste proef met beeldtelefoon,23173,36,56,
techniek en innovatie,De werkplaats van TNO: samengaan van kunst en technologie,23198,24,56,
techniek en innovatie,Presentatie van de beeldplaat,23223,34,56,
techniek en innovatie,Opening van nieuwe proeffabrieken voor technologie,23248,20,56,
techniek en innovatie,Kerncentrale in Borssele,28493,33,56,
techniek en innovatie,Een radar proefstation aan de Nederlandse kust,22656,34,56,
techniek en innovatie,Bouw van de F-28 Fellowship,649157,1,56,
techniek en innovatie,Presentatie van 's werelds duurste wankelmotor voor twee-wielige voertuigen,649119,1,56,
techniek en innovatie,Gemeentearchief in nieuwe behuizing,650029,1,56,
techniek en innovatie,Ophalen en verbranden huisvuil,650105,1,56,
techniek en innovatie,Een transformator van 84 duizend kilo,650144,1,56,
techniek en innovatie,Demonstratie met speciale tractor voor moerassige terreinen,650443,1,56,
techniek en innovatie,''Zingende rails'' tot zwijgen gebracht,651095,1,56,
techniek en innovatie,Nieuw type sleepboot,651118,1,56,
techniek en innovatie,Houtverdeling en de 45e HISWA tentoonstelling,651178,0,56,
techniek en innovatie,100ste RAI,651458,1,56,
techniek en innovatie,De vuurtoren bij Huisduinen gemoderniseerd,651614,1,56,
techniek en innovatie,Russische draagvleugelboot,651652,1,56,
techniek en innovatie,Wondermobielen te kijk in Automuseum,651869,0,56,
techniek en innovatie,De wereld van de spuitbussen,652448,1,56,
techniek en innovatie,C.J. Stoete demonstreert met een mechanische zeilpropellor,655033,0,56,
techniek en innovatie,Vakbeurs Karwei en bezoek aan doe-het-zelf school,655356,0,56,
techniek en innovatie,Een nieuwe reddingsboot van plastic,655530,0,56,
techniek en innovatie,''De Vliegende Witvis'',655718,0,56,
communicatie,De televisiezender bijna gereed,22180,32,8,
communicatie,Rijkstelegraaf bestaat honderd jaar,22071,32,8,
communicatie,100-jarige geschiedenis van de telefoon,22235,35,8,
communicatie,Arnhem kan weer automatisch telefoneren,22691,30,8,
communicatie,Het REM-eiland vordert,23685,29,8,
communicatie,Eerste proef met beeldtelefoon,23173,36,8,
communicatie,London Calling medewerkers van de BBC voor onze microfoon,24735,28,8,
communicatie,Postduiven,649142,1,8,
jaarthema 2010,Nieuws uit Indonesië: de conferentie van Malino,1661,35,58,
jaarthema 2010,Nieuws uit Indonesië: aankomst van commissie generaal; onthulling van een monument op de begraafplaats Antjol te Batavia,969,35,58,
jaarthema 2010,Dr. Mohammed Hatta vertrekt weer naar Indonesië,1773,30,58,
jaarthema 2010,Opening van de Nieuw Guinea conferentie,1493,28,58,
jaarthema 2010,Garuda vliegtuig op Schiphol,17580,37,58,
jaarthema 2010,Luchtlijn Amsterdam-Djakarta verbroken,17468,37,58,
jaarthema 2010,Nieuws uit Indonesië: opheffing van het KNIL,6701,37,58,
jaarthema 2010,Nieuws uit Indonesië: waternood en watersnood,689,30,58,
jaarthema 2010,Herdenking van de eerste Indiëvlucht van KLM in 1974,17655,34,58,
jaarthema 2010,Nieuws uit Indonesië: vluchtelingen uit Madoera; conferentie van Denpasar,16942,31,58,
jaarthema 2010,Nieuws uit Indonesië: in een republikeinse huishoudschool,17079,15,58,
jaarthema 2010,Weefsels van Sumba,17616,19,58,
jaarthema 2010,Nieuws uit Indonesië: badplaats Tjilintjing bij Batavia,17042,29,58,
jaarthema 2010,Nederlands-Indië voor 1942,3967,37,58,
jaarthema 2010,Nieuws uit Indonesië: gezinshereniging in Batavia; herstel spoorbrug bij Modjokerto,17142,28,58,
jaarthema 2010,Nederlandse ontwikkelingshulp voor Indonesië; nieuw research instituut voor thee en kina op West Java,17690,21,58,
jaarthema 2010,Nieuws uit Indonesië: bedelaarszorg,17060,15,58,
jaarthema 2010,Nieuws uit Indonesië: herstel van Palembang,16999,20,58,
jaarthema 2010,Nieuws uit Indonesië: de vliegende kinderwagen arriveert; ondertekening wapenstilstandsverdrag op de 'Renville',17240,25,58,
jaarthema 2010,Viering van het einde van de islamitische vasten,3121,10,58,
jaarthema 2010,Nieuws uit Indonesië: landing van Nederlandse troepen in Palembang,16906,28,58,
jaarthema 2010,Dr. Van Royen over de Indonesische kwestie,17278,21,58,
jaarthema 2010,Verklaring van minister president Drees voor zijn vertrek,16566,22,58,
jaarthema 2010,Staatssecretaris Bot over Nieuw-Guinea,16586,13,58,
jaarthema 2010,Nederlandse ontwikkelingshulp voor Indonesië; sanering waterhuishouding,17674,27,58,
jaarthema 2010,Nieuws uit Indonesië: Japanse krijgsgevangenen verlaten Borneo,16779,28,58,
jaarthema 2010,Nieuws uit Indonesië: fabricatie van tapijten,17199,14,58,
jaarthema 2010,Nieuws uit Indonesië: markt in Batavia,16759,29,58,
jaarthema 2010,Nieuws uit Indonesië: herstel van de theeplantages,17101,21,58,
jaarthema 2010,Nieuws uit Indonesië: het Margriet hospitaal in Batavia; kleding uitreiking aan de inlandse bevolking,16883,22,58,
jaarthema 2010,Nieuws uit Indonesië: het werk van de Nederlandse dienst voor Volksgezondheid,16742,37,58,
jaarthema 2010,Nieuws uit Indonesië: Jeugdzorg,16979,37,58,
jaarthema 2010,Nieuws uit Indonesië: de volkswijk Tanah Abang aan de rand van Batavia,16839,23,58,
jaarthema 2010,Rondom de Ronde Tafel conferentie,17296,16,58,
jaarthema 2010,Nieuws uit Indonesië: autodumps in Batavia; Nederlandse Rode Kruis hulp in Pangkalpinang; tinbewerking op Bangka,16864,37,58,
jaarthema 2010,Nieuws uit Indonesië: Indonesiërs uit Nederland terug; bereiding van het volksvoedsel tahoe; invoer van Australisch fokvee,16962,22,58,
jaarthema 2010,Indonesische vliegers boven de hoofdstad,17429,18,58,
jaarthema 2010,Nieuws uit Nieuw-Guinea: de Marine Luchtvaart Dienst,17389,35,58,
jaarthema 2010,Jamboree is in aantocht; Indische padvinders in Amsterdam,16661,22,58,
jaarthema 2010,Bezoek minister Luns,17634,15,58,
jaarthema 2010,Nieuws uit Nieuw-Guinea: houtwinning op Batanta,17409,9,58,
jaarthema 2010,Nieuws uit Nieuw-Guinea: medische zorg voor de inheemse bevolking,17336,17,58,
jaarthema 2010,Nieuws uit Nieuw-Guinea: orchideeën,17447,16,58,
jaarthema 2010,Bambang Oetoro demonstreert batikkunst in eerste batikgalerie,16528,35,58,
jaarthema 2010,Viering van de Indonesische onafhankelijkheidsdag,17316,17,58,
jaarthema 2010,Indisch nieuws,16722,25,58,
jaarthema 2010,Nieuws uit Nieuw-Guinea: oriëntatiebezoek van Nederlandse deskundigen,17485,16,58,
jaarthema 2010,Indische tentoonstelling voor de Nederlandse jeugd,17260,20,58,
jaarthema 2010,Bezoek aan de PHOHI kortegolf zender,16641,33,58,
jaarthema 2010,Indisch tuinfeest op Arendsdorp,16627,38,58,
jaarthema 2010,Aankomst van Ambonnezen in Nederland,16551,35,58,
jaarthema 2010,Nieuws uit Nieuw-Guinea: afscheid van gouverneur Plateel,17560,24,58,
jaarthema 2010,Nieuws uit Indië: landing van Nederlandse troepen op Bali,16667,30,58,
jaarthema 2010,Nieuws uit Nieuw-Guinea: oriëntatiereis van Nederlandse delegatie,17542,25,58,
jaarthema 2010,Nieuws uit Indonesië: politionele akties,17160,27,58,
jaarthema 2010,Evacuatie van Oost-; West- en Midden-Java,24367,30,58,
jaarthema 2010,Bij onze bevrijde landgenoten in Bangkok,26852,22,58,
jaarthema 2010,Met de 'Jan Pieterz Coen' naar Indië (1921),32425,31,58,
politiek,Het REM-eiland vordert,23685,29,26,
politiek,Minster van Financiën professor Lieftinck spreekt over geldzuivering,23723,23,26,
politiek,De verkiezingen voor de Tweede Kamer,23748,13,26,
politiek,Het nieuwe kabinet van Beel,23771,9,26,
politiek,Opening Staten Generaal door minister president L.J.M. Beel,23795,21,26,
politiek,De nieuwe Nederlandse regering: het ministerie Drees-Van Schaik,23839,8,26,
politiek,Op wie stemt u?,23822,22,26,
politiek,Het kabinet Drees-Van Schaik afgetreden,23868,11,26,
politiek,De regeringsverklaring van het nieuwe kabinet Drees,23885,10,26,
politiek,Nieuwe ministers op Soestdijk beëdigd: eerste kabinetszitting,23915,17,26,
politiek,Verkiezingen voor de Tweede Kamer,23932,19,26,
politiek,Na een formatiecrisis van 120 dagen,23960,23,26,
politiek,Rondom de kabinetscrisis,23977,15,26,
politiek,De verkiezing voor de Tweede Kamer,24006,12,26,
politiek,Na 9 weken een nieuwe regering,24024,16,26,
politiek,Kabinetscrisis,24042,16,26,
politiek,Nieuwe regering,24059,16,26,
politiek,Kabinetscrisis,24096,20,26,
politiek,Nieuw kabinet,24113,10,26,
politiek,De verkiezingen,24130,17,26,
politiek,Verkiezingscampagne voor de Tweede Kamer,24147,21,26,
politiek,Opening van de Nieuw Guinea conferentie,1493,28,26,
politiek,Protest tegen regeringsbeleid,12767,18,26,
politiek,Het voorlezen van de nieuwe grondwet,85003,24,26,
politiek,Verkiezingen voor de Tweede Kamer,122637,10,26,
politiek,Een dag regeringscentrum,140322,12,26,
Texel,Laatste militaire eer voor Engelse piloot,24409,23,2,
Texel,Bunkers op Texel verdwijnen,44006,35,2,
Waalre,Plechtige herdenking van de Brabantse gesneuvelden,24484,10,1,
Schiphol,Schiphol herleeft; officiële opening luchtlijn Amsterdam-Eindhoven-Maastricht,24534,36,24,
Schiphol,Garuda vliegtuig op Schiphol,17580,37,24,
Schiphol,Soldaat Biever terug uit Koreaanse krijgsgevangenschap,25692,23,24,
Schiphol,Schiphol belangrijk uitgebreid,43316,36,24,
Schiphol,Schiphol groeit: de uitbreidingsplannen van de gemeente Amsterdam,44122,35,24,
Schiphol,Schiphol bestaat 30 jaar,44183,35,24,
Schiphol,Bezoek ds Martin Luther King,52847,27,24,
Schiphol,Reuzevliegtuig Tupolev,52883,33,24,
Schiphol,Bouw van een nieuwe reuzehangar,52969,11,24,
Schiphol,De Nationale Jeugdluchtvaartdag,53001,15,24,
Schiphol,40 jaar Schiphol,53031,25,24,
Schiphol,Volendammers op Schiphol,53068,23,24,
Schiphol,Opening van de luchtlijn Amsterdam-Hull,53099,15,24,
Schiphol,De Boeing Stratocruiser voor het eerst op Schiphol,53152,29,24,
Schiphol,Uitbreiding,53184,21,24,
Schiphol,Eerste Jumbo Jet voor KLM,53454,31,24,
Schiphol,Nederland in de mist,53483,18,24,
Schiphol,Amerikaanse filmacteur Danny Kaye arriveert op Schiphol,53517,17,24,
